Time,F3 - C3,C3 - P3,P3 - O1,F4 - C4,C4 - P4,P4 - O2,FZ - CZ,CZ - PZ
4252,-1,-2,15,-4,-3,8,2,-2
4253,-2,-2,13,-3,-3,6,1,-2
4254,-3,-3,12,-3,-3,3,0,-3
4255,-2,-4,12,-3,-4,0,0,-3
4256,-1,-5,13,-3,-4,-2,-1,-3
4257,0,-6,13,-3,-3,-2,0,-3
4258,1,-6,12,-3,-3,1,0,-3
4259,2,-5,10,-3,-3,9,0,-2
4260,2,-4,10,-3,-4,20,-1,-2
4261,2,-2,12,-3,-5,32,-1,-2
4262,1,-1,14,-4,-5,43,-2,-3
4263,1,0,14,-4,-5,51,-3,-3
4264,1,1,11,-5,-5,55,-3,-3
4265,1,3,7,-4,-4,57,-3,-3
4266,0,5,2,-4,-4,58,-3,-3
4267,-1,7,-2,-2,-3,61,-3,-3
4268,-2,10,-4,-1,-3,63,-2,-2
4269,-3,13,-3,-1,-3,66,-2,-2
4270,-4,14,0,-1,-2,68,-2,-1
4271,-5,15,4,-1,-2,71,-3,-1
4272,-5,14,7,-1,-1,71,-2,0
4273,-5,13,8,-1,-1,71,-2,0
4274,-4,11,9,-1,-1,69,-2,1
4275,-3,10,11,-1,-1,65,-1,1
4276,-3,9,13,-2,-2,59,-1,1
4277,-4,8,15,-2,-2,49,-1,1
4278,-5,7,16,-3,-3,36,-1,-1
4279,-5,5,14,-4,-3,20,-2,-2
4280,-5,3,10,-4,-4,4,-2,-3
4281,-4,2,7,-4,-4,-10,-2,-4
4282,-4,1,4,-4,-4,-23,-1,-4
4283,-3,0,1,-3,-4,-35,-1,-4
4284,-3,0,-2,-3,-3,-48,-1,-4
4285,-2,1,-4,-3,-3,-61,0,-4
4286,-1,2,-7,-2,-2,-73,1,-3
4287,1,3,-9,0,-2,-81,3,-2
4288,2,4,-10,2,-1,-83,4,0
4289,3,6,-9,4,-1,-81,6,1
4290,4,7,-7,5,-1,-77,7,2
4291,4,8,-2,6,-1,-73,7,3
4292,4,9,2,6,0,-69,8,3
4293,4,9,6,5,0,-67,7,4
4294,3,9,7,4,1,-65,7,3
4295,2,9,6,3,1,-64,6,3
4296,0,9,5,1,2,-63,5,2
4297,-1,8,6,-1,2,-61,4,2
4298,-2,7,8,-3,2,-59,3,1
4299,-3,5,10,-5,2,-57,1,-1
4300,-3,4,12,-7,2,-56,0,-2
4301,-3,2,13,-8,3,-55,-1,-4
4302,-3,1,13,-8,3,-55,-2,-5
4303,-3,1,13,-9,3,-54,-2,-6
4304,-2,0,12,-8,4,-55,-2,-6
4305,-2,0,11,-7,4,-57,-2,-5
4306,-2,0,9,-6,4,-58,-1,-4
4307,-2,0,9,-5,4,-60,-1,-3
4308,-2,-1,9,-4,4,-62,0,-2
4309,-2,-1,7,-3,4,-63,0,-2
4310,-2,-2,5,-2,4,-63,1,-2
4311,-2,-1,2,-2,4,-64,1,-2
4312,-1,0,0,-1,5,-65,2,-2
4313,0,1,-1,-1,5,-65,2,-2
4314,1,2,1,0,6,-63,3,-2
4315,1,3,3,0,6,-58,3,-2
4316,2,5,5,1,6,-54,4,-2
4317,3,6,5,1,5,-49,4,-1
4318,4,8,4,3,5,-46,4,0
4319,5,9,3,4,4,-43,4,1
4320,7,10,3,5,4,-42,5,3
4321,8,10,4,7,5,-41,5,4
4322,8,9,7,7,5,-41,5,4
4323,8,7,12,7,5,-38,4,4
4324,8,5,18,6,5,-35,3,3
4325,7,2,21,5,5,-32,2,2
4326,5,0,21,4,5,-29,1,0
4327,4,-2,21,1,4,-28,0,-1
4328,2,-3,21,-1,4,-27,-1,-2
4329,0,-4,20,-3,3,-27,-3,-3
4330,-1,-4,18,-4,2,-30,-4,-4
4331,-1,-4,12,-4,0,-34,-5,-4
4332,-1,-5,5,-4,-1,-40,-5,-5
4333,0,-5,-2,-3,-1,-46,-4,-5
4334,0,-5,-8,-3,-1,-51,-4,-6
4335,1,-5,-10,-3,-1,-54,-3,-5
4336,2,-4,-7,-3,0,-53,-3,-5
4337,2,-3,1,-3,1,-50,-3,-4
4338,2,-1,11,-2,2,-45,-4,-4
4339,3,0,18,-2,3,-40,-4,-3
4340,3,2,20,-2,3,-38,-3,-2
4341,3,4,17,-1,3,-37,-3,-1
4342,2,5,11,0,2,-37,-2,0
4343,2,7,6,1,2,-37,-1,1
4344,0,8,4,1,2,-36,-1,1
4345,-1,9,5,1,2,-33,-1,1
4346,-2,9,6,1,3,-30,-1,0
4347,-3,8,8,1,3,-27,-1,0
4348,-4,7,11,0,3,-23,-2,0
4349,-4,6,13,-1,3,-19,-4,0
4350,-4,5,15,-1,2,-16,-4,0
4351,-3,4,16,-1,2,-13,-5,0
4352,-3,3,17,0,1,-12,-4,0
4353,-3,2,16,0,1,-10,-4,-1
4354,-3,1,14,-1,1,-11,-3,-2
4355,-4,0,12,-1,1,-12,-3,-2
4356,-4,-2,11,-3,1,-14,-3,-3
4357,-4,-4,11,-4,1,-16,-3,-4
4358,-4,-5,11,-4,1,-18,-3,-4
4359,-3,-6,11,-4,1,-20,-2,-4
4360,-3,-7,11,-3,2,-23,-1,-4
4361,-2,-6,11,-1,2,-25,1,-4
4362,-1,-6,9,0,3,-28,3,-4
4363,1,-4,7,2,3,-29,5,-5
4364,1,-3,2,2,3,-29,5,-4
4365,2,-1,-4,3,4,-28,5,-4
4366,3,0,-11,3,4,-28,5,-4
4367,3,2,-19,4,4,-28,6,-3
4368,4,3,-25,5,4,-29,7,-3
4369,4,4,-28,6,4,-30,8,-3
4370,4,5,-29,7,4,-29,10,-3
4371,3,6,-28,7,4,-27,11,-3
4372,3,6,-27,7,4,-25,12,-2
4373,2,5,-25,6,4,-21,12,-2
4374,2,5,-24,5,5,-17,11,-2
4375,2,3,-22,5,4,-12,10,-2
4376,2,2,-19,5,4,-7,9,-2
4377,3,0,-16,5,4,-4,8,-1
4378,3,-1,-13,6,4,-2,7,-1
4379,3,-2,-10,6,4,-2,7,0
4380,3,-2,-8,6,4,-3,6,1
4381,2,-2,-8,5,4,-6,6,1
4382,2,-2,-10,5,4,-9,5,1
4383,1,-2,-11,4,4,-12,4,1
4384,2,-2,-11,4,5,-14,4,1
4385,2,-2,-12,4,5,-16,4,1
4386,3,-2,-12,4,6,-18,4,1
4387,4,0,-13,5,6,-18,3,2
4388,4,1,-14,5,6,-17,3,3
4389,5,2,-15,5,6,-15,4,4
4390,6,2,-17,5,7,-14,4,4
4391,6,2,-20,4,8,-14,4,3
4392,6,2,-22,4,9,-17,4,2
4393,6,1,-23,3,10,-20,5,1
4394,6,-1,-25,2,10,-21,5,-1
4395,5,-2,-28,1,9,-21,5,-1
4396,4,-3,-34,1,7,-22,5,-1
4397,2,-3,-40,1,6,-23,4,-1
4398,0,-3,-47,1,5,-25,4,-1
4399,-2,-1,-50,0,5,-26,3,-1
4400,-5,0,-52,-1,5,-28,1,0
4401,-7,1,-52,-2,5,-30,-2,0
4402,-8,3,-50,-3,5,-30,-4,1
4403,-9,4,-45,-4,4,-30,-6,1
4404,-9,5,-37,-4,4,-29,-6,1
4405,-10,5,-27,-5,4,-29,-6,2
4406,-10,6,-19,-4,3,-29,-6,2
4407,-10,5,-14,-4,3,-31,-5,1
4408,-10,4,-15,-4,2,-34,-4,0
4409,-9,2,-20,-3,1,-39,-3,-2
4410,-7,1,-25,-3,0,-44,-2,-3
4411,-6,0,-30,-4,-1,-47,-1,-4
4412,-5,0,-33,-4,-1,-48,1,-4
4413,-4,0,-36,-4,-1,-48,2,-3
4414,-3,1,-40,-3,-1,-48,2,-3
4415,-2,1,-43,-3,-1,-49,3,-2
4416,-1,2,-46,-2,-1,-50,2,-2
4417,-1,2,-49,-2,-1,-52,2,-2
4418,-1,1,-50,-2,-2,-53,1,-2
4419,-2,0,-53,-2,-2,-53,-1,-3
4420,-2,-1,-59,-2,-2,-55,-1,-4
4421,-2,-2,-68,-2,-2,-57,-1,-4
4422,-1,-2,-81,-1,-2,-62,0,-4
4423,-1,-1,-98,-1,-2,-66,2,-4
4424,0,-1,-117,0,-2,-69,3,-3
4425,0,0,-137,1,-1,-69,3,-2
4426,0,0,-156,1,-1,-67,3,-1
4427,0,-1,-173,1,-1,-65,3,-1
4428,0,-1,-188,0,-1,-63,2,-1
4429,-1,-2,-200,0,-1,-64,1,-2
4430,-2,-3,-211,-1,-1,-67,-1,-2
4431,-3,-4,-225,-1,-1,-72,-2,-3
4432,-3,-4,-241,-1,-1,-79,-3,-4
4433,-4,-5,-260,-2,-2,-86,-3,-5
4434,-5,-6,-275,-3,-2,-93,-3,-5
4435,-6,-7,-285,-4,-3,-99,-3,-5
4436,-7,-7,-290,-4,-3,-104,-3,-5
4437,-8,-7,-292,-4,-3,-107,-2,-4
4438,-8,-6,-291,-3,-2,-110,-3,-3
4439,-8,-5,-289,-2,-2,-110,-3,-2
4440,-8,-3,-284,-1,-1,-109,-4,-2
4441,-7,-3,-277,-1,0,-106,-5,-1
4442,-6,-3,-270,-1,0,-102,-5,-1
4443,-6,-3,-263,-1,0,-98,-5,-2
4444,-5,-3,-257,-2,0,-93,-5,-2
4445,-5,-3,-252,-2,0,-89,-4,-2
4446,-4,-3,-247,-3,-1,-84,-4,-2
4447,-3,-3,-245,-3,-1,-80,-4,-2
4448,-3,-3,-245,-3,-2,-76,-4,-1
4449,-3,-3,-245,-3,-2,-74,-4,0
4450,-3,-2,-245,-2,-2,-71,-4,1
4451,-4,-1,-242,-2,-2,-67,-4,2
4452,-4,0,-236,-2,-1,-62,-4,2
4453,-5,1,-229,-2,-1,-57,-4,2
4454,-5,1,-224,-2,0,-53,-4,2
4455,-5,0,-219,-2,0,-50,-5,1
4456,-5,0,-212,-2,0,-45,-5,1
4457,-5,0,-203,-2,0,-40,-6,1
4458,-5,1,-196,-2,1,-37,-5,2
4459,-5,1,-192,-1,1,-35,-5,3
4460,-6,2,-191,0,1,-36,-5,4
4461,-6,2,-190,1,0,-38,-4,4
4462,-7,1,-189,1,-1,-41,-4,4
4463,-6,1,-186,1,-1,-45,-4,3
4464,-6,0,-184,1,-2,-48,-4,1
4465,-4,0,-182,0,-3,-51,-4,0
4466,-3,-1,-179,0,-3,-53,-4,-1
4467,-3,0,-174,-1,-3,-52,-5,-1
4468,-2,1,-170,-1,-2,-49,-4,-1
4469,-2,2,-165,-1,-1,-45,-4,0
4470,-1,3,-160,-1,0,-41,-4,1
4471,-1,3,-156,-1,1,-39,-4,2
4472,-1,3,-152,-1,2,-39,-4,2
4473,-1,3,-148,-1,1,-40,-4,1
4474,-1,2,-145,-1,1,-40,-3,1
4475,-1,2,-142,-1,0,-40,-1,1
4476,-1,2,-140,0,-1,-38,0,1
4477,-1,3,-138,1,-1,-36,1,0
4478,-1,3,-134,2,-2,-33,1,0
4479,-1,3,-127,2,-2,-30,1,0
4480,-2,3,-119,2,-2,-27,1,-1
4481,-3,2,-110,1,-2,-24,0,-1
4482,-4,1,-100,0,-2,-21,-1,-1
4483,-4,-1,-91,-1,-2,-18,-2,-1
4484,-4,-3,-84,-2,-3,-14,-3,-1
4485,-5,-5,-78,-2,-4,-11,-4,-1
4486,-5,-6,-75,-2,-4,-9,-5,-1
4487,-6,-7,-75,-2,-4,-9,-5,-2
4488,-8,-8,-78,-3,-4,-12,-5,-4
4489,-9,-8,-82,-4,-3,-14,-5,-5
4490,-10,-8,-85,-5,-3,-16,-5,-6
4491,-10,-8,-87,-6,-3,-17,-5,-7
4492,-10,-8,-88,-7,-2,-17,-5,-7
4493,-8,-7,-87,-6,-2,-16,-4,-7
4494,-7,-7,-86,-5,-2,-16,-3,-6
4495,-4,-6,-86,-3,-1,-16,-2,-5
4496,-3,-4,-87,-1,-1,-16,0,-4
4497,-1,-3,-89,1,1,-15,1,-3
4498,1,-1,-89,3,1,-14,2,-2
4499,2,1,-89,5,2,-12,2,-2
4500,3,2,-87,6,2,-10,3,-1
4501,4,3,-83,7,2,-6,3,0
4502,5,3,-78,7,3,0,4,1
4503,5,2,-72,7,3,8,3,1
4504,5,1,-66,6,3,16,2,1
4505,4,-1,-61,4,3,23,0,1
4506,2,-3,-55,1,2,29,-2,-1
4507,1,-5,-49,-2,2,34,-3,-2
4508,-1,-6,-42,-3,1,38,-3,-3
4509,-2,-6,-38,-4,-1,42,-3,-5
4510,-1,-7,-37,-3,-2,43,-2,-5
4511,0,-7,-37,-2,-2,43,0,-6
4512,2,-8,-39,0,-2,41,2,-6
4513,4,-8,-40,1,-2,38,4,-6
4514,6,-9,-41,2,-1,36,5,-5
4515,7,-9,-40,3,-1,35,6,-4
4516,8,-9,-38,4,-1,35,8,-4
4517,8,-9,-35,5,-1,34,9,-4
4518,9,-9,-33,6,-1,33,9,-3
4519,9,-7,-33,5,-1,33,9,-2
4520,10,-6,-33,5,-1,32,9,-1
4521,10,-4,-33,4,1,32,9,1
4522,11,-2,-33,4,2,31,10,2
4523,12,-1,-34,4,3,30,11,3
4524,12,2,-34,5,3,29,12,4
4525,11,3,-35,6,3,27,12,4
4526,11,5,-35,6,3,26,12,5
4527,9,7,-35,5,3,25,11,5
4528,8,8,-34,4,2,24,9,4
4529,6,7,-31,3,2,23,8,3
4530,5,6,-27,1,1,23,6,2
4531,4,4,-21,-1,1,25,4,0
4532,3,2,-14,-3,0,28,2,-1
4533,2,0,-7,-4,-1,31,1,-3
4534,1,-2,-2,-4,-1,32,-1,-5
4535,1,-4,2,-4,-2,31,-1,-6
4536,1,-5,1,-3,-2,29,-1,-7
4537,1,-5,-1,-2,-3,26,0,-6
4538,2,-5,-3,-1,-3,23,1,-6
4539,3,-6,-5,1,-4,21,1,-5
4540,4,-6,-7,2,-3,20,1,-4
4541,5,-6,-9,3,-2,19,2,-3
4542,6,-5,-11,5,-1,19,2,-2
4543,7,-3,-11,6,1,20,3,-1
4544,9,-2,-10,6,3,20,4,0
4545,10,-1,-9,7,4,21,6,1
4546,12,-1,-11,8,4,21,8,2
4547,13,1,-14,9,4,21,9,2
4548,13,2,-18,10,5,22,9,4
4549,13,4,-21,11,5,23,9,5
4550,13,6,-23,11,6,25,9,5
4551,12,7,-23,10,6,26,8,5
4552,10,6,-23,8,5,26,7,4
4553,9,5,-22,6,4,27,5,3
4554,7,4,-21,3,3,29,3,2
4555,4,3,-20,0,3,31,1,1
4556,2,2,-19,-2,2,32,-2,1
4557,-1,2,-19,-3,2,32,-4,2
4558,-3,2,-21,-4,3,32,-5,2
4559,-5,3,-25,-5,3,31,-6,2
4560,-6,3,-31,-6,2,28,-6,1
4561,-7,3,-37,-6,1,24,-6,1
4562,-7,2,-43,-6,0,19,-6,-1
4563,-7,0,-49,-6,-2,14,-5,-2
4564,-6,-2,-55,-6,-3,8,-4,-4
4565,-4,-3,-61,-6,-4,3,-2,-5
4566,-2,-3,-68,-5,-4,-2,0,-5
4567,0,-3,-72,-3,-4,-6,1,-5
4568,2,-2,-75,-1,-3,-8,2,-3
4569,4,0,-78,2,-2,-9,3,-1
4570,5,1,-83,4,0,-11,4,1
4571,6,2,-90,5,2,-12,5,2
4572,7,3,-98,5,5,-13,6,4
4573,7,4,-106,6,6,-14,7,5
4574,8,4,-114,7,7,-16,7,5
4575,8,4,-119,8,7,-18,7,5
4576,7,4,-120,8,7,-19,7,5
4577,6,3,-115,9,5,-19,6,5
4578,5,3,-108,10,4,-20,4,5
4579,4,3,-100,10,3,-21,3,5
4580,3,3,-96,9,3,-25,2,5
4581,3,2,-94,8,3,-29,1,5
4582,2,2,-93,7,3,-33,1,6
4583,2,3,-92,6,4,-36,1,6
4584,2,3,-90,5,4,-37,1,6
4585,2,3,-87,4,4,-36,1,5
4586,1,3,-84,2,4,-34,1,4
4587,1,3,-82,1,3,-33,1,3
4588,0,2,-79,0,2,-32,1,2
4589,-1,2,-75,-2,1,-30,0,1
4590,-1,0,-71,-2,0,-28,0,0
4591,-1,-2,-68,-2,-1,-27,-1,-2
4592,-1,-3,-67,-1,-1,-27,-1,-3
4593,-1,-4,-67,0,-1,-25,-1,-4
4594,-1,-5,-66,2,-1,-23,-1,-5
4595,1,-4,-66,4,0,-19,1,-5
4596,2,-4,-64,6,1,-13,2,-4
4597,4,-3,-63,7,2,-8,3,-3
4598,6,-3,-61,9,2,-3,3,-2
4599,7,-3,-59,10,2,2,2,0
4600,7,-3,-56,10,2,5,1,1
4601,7,-3,-55,9,2,9,0,1
4602,6,-2,-56,8,2,12,-2,1
4603,4,-2,-60,6,1,14,-3,1
4604,2,-3,-65,4,-1,17,-5,0
4605,-1,-4,-72,1,-3,19,-7,-2
4606,-4,-5,-79,-2,-4,21,-8,-4
4607,-5,-6,-85,-4,-5,22,-9,-5
4608,-6,-5,-86,-5,-5,24,-9,-5
4609,-6,-5,-84,-6,-5,26,-8,-4
4610,-6,-4,-81,-6,-5,28,-7,-3
4611,-6,-3,-78,-6,-5,29,-6,-3
4612,-6,-3,-77,-7,-6,28,-4,-3
4613,-6,-3,-77,-7,-6,27,-3,-3
4614,-5,-4,-76,-6,-7,26,-2,-4
4615,-4,-5,-74,-5,-8,24,-1,-4
4616,-3,-5,-72,-3,-8,22,0,-5
4617,-3,-6,-69,-1,-9,21,1,-5
4618,-3,-7,-64,0,-9,20,1,-5
4619,-3,-8,-58,1,-9,21,2,-6
4620,-2,-9,-51,1,-9,22,1,-6
4621,-2,-10,-44,1,-9,23,1,-6
4622,-2,-10,-38,1,-8,24,1,-5
4623,-1,-9,-35,2,-6,25,0,-3
4624,-2,-8,-33,2,-5,26,0,-2
4625,-3,-7,-29,2,-3,27,-1,-1
4626,-4,-7,-24,1,-2,28,-2,-1
4627,-5,-7,-19,0,-2,29,-4,-1
4628,-6,-7,-14,-1,-2,29,-5,-2
4629,-7,-7,-10,-1,-2,29,-6,-2
4630,-7,-7,-7,-1,-2,28,-6,-2
4631,-7,-7,-4,-1,-2,29,-5,-2
4632,-7,-7,1,-1,-2,30,-5,-1
4633,-7,-7,6,-1,-1,31,-5,-1
4634,-7,-7,11,-1,-1,32,-5,-1
4635,-7,-8,17,-2,-1,34,-5,-1
4636,-7,-8,23,-2,-2,37,-5,-1
4637,-7,-7,29,-2,-2,39,-5,-2
4638,-7,-7,32,-2,-3,40,-5,-1
4639,-7,-6,34,-3,-4,41,-5,-1
4640,-8,-5,35,-3,-5,41,-4,-1
4641,-8,-4,34,-3,-6,39,-4,-1
4642,-8,-3,32,-3,-7,36,-3,-1
4643,-8,-3,30,-2,-6,34,-3,-1
4644,-7,-3,29,-1,-5,32,-3,-1
4645,-7,-3,27,0,-4,33,-3,-1
4646,-6,-2,26,0,-4,34,-3,-1
4647,-7,-2,26,0,-4,36,-3,-1
4648,-7,-1,26,0,-4,38,-4,-1
4649,-7,-2,27,0,-5,40,-6,-2
4650,-7,-2,29,0,-6,42,-7,-2
4651,-6,-4,32,0,-7,44,-8,-2
4652,-5,-5,36,0,-7,47,-8,-2
4653,-4,-6,40,0,-7,50,-8,-1
4654,-4,-6,45,-1,-7,53,-8,-1
4655,-4,-5,48,-1,-6,56,-8,-1
4656,-5,-4,50,-1,-5,59,-8,0
4657,-5,-3,49,0,-4,61,-7,0
4658,-5,-3,49,0,-3,63,-7,-1
4659,-5,-3,48,1,-3,65,-6,-1
4660,-5,-3,47,1,-3,66,-6,-2
4661,-5,-3,47,0,-3,66,-6,-2
4662,-5,-2,47,0,-3,67,-5,-2
4663,-5,-1,46,-1,-3,68,-5,-1
4664,-6,0,45,-1,-2,69,-5,0
4665,-6,0,43,-1,-2,69,-4,1
4666,-7,1,41,0,-2,68,-4,1
4667,-6,0,36,0,-2,65,-4,1
4668,-6,0,28,0,-1,61,-3,1
4669,-5,-1,20,-1,-1,56,-2,1
4670,-4,-2,12,-1,-1,52,-1,1
4671,-4,-1,5,0,-1,49,0,1
4672,-4,-1,1,1,-2,47,1,1
4673,-4,1,0,2,-2,46,2,2
4674,-5,2,-1,3,-2,47,2,3
4675,-4,4,-2,4,-2,49,2,4
4676,-3,6,-3,5,-1,50,2,5
4677,-2,7,-5,6,0,50,2,5
4678,-2,8,-5,6,1,49,2,6
4679,-2,8,-1,6,1,49,1,5
4680,-2,8,8,5,1,50,0,5
4681,-3,7,19,4,1,54,-2,4
4682,-4,6,28,2,1,59,-4,4
4683,-5,5,35,1,1,63,-5,3
4684,-5,4,35,-1,1,64,-6,3
4685,-6,4,33,-1,1,65,-6,3
4686,-7,3,34,-1,1,66,-7,2
4687,-8,1,36,0,0,67,-8,2
4688,-8,0,38,0,-1,67,-8,1
4689,-8,-1,36,0,-1,66,-8,0
4690,-8,-1,33,0,-2,64,-6,-1
4691,-7,-1,30,1,-2,60,-5,-1
4692,-7,-1,26,1,-1,55,-3,-1
4693,-7,-1,21,1,0,51,-3,-1
4694,-7,-2,19,1,0,48,-3,-1
4695,-6,-2,19,1,1,46,-4,-1
4696,-4,-2,19,1,1,46,-4,-1
4697,-3,-2,18,2,1,45,-3,-1
4698,-1,-2,18,3,0,44,-2,-1
4699,1,-1,20,3,0,44,-2,-2
4700,1,-1,24,2,0,45,-2,-2
4701,2,0,27,2,0,46,-2,-1
4702,2,1,26,1,0,46,-2,-1
4703,1,2,24,1,1,45,-2,0
4704,-1,2,22,0,1,45,-3,1
4705,-2,3,22,-1,2,46,-4,1
4706,-3,3,22,-1,2,47,-5,2
4707,-5,2,20,-1,2,48,-6,2
4708,-7,1,19,-1,2,49,-7,1
4709,-9,1,18,-2,2,51,-7,1
4710,-11,0,18,-2,3,52,-8,1
4711,-12,0,22,-3,3,54,-9,2
4712,-12,-1,28,-4,4,57,-9,2
4713,-11,-1,36,-5,4,59,-8,1
4714,-10,-1,41,-5,3,60,-7,1
4715,-9,-1,42,-4,2,58,-5,0
4716,-8,0,41,-3,2,55,-3,0
4717,-6,1,39,-3,1,52,-1,0
4718,-5,2,39,-2,1,48,-1,1
4719,-4,2,38,-2,0,45,-1,2
4720,-2,2,38,-3,1,41,-1,1
4721,0,2,40,-4,2,40,-1,1
4722,1,2,45,-4,3,41,0,0
4723,2,2,51,-5,4,42,1,0
4724,4,2,55,-5,5,44,1,0
4725,4,2,57,-5,6,44,1,1
4726,5,1,57,-5,6,44,1,1
4727,5,1,57,-4,6,45,0,2
4728,5,1,58,-3,6,46,1,2
4729,6,2,60,-2,6,48,2,3
4730,6,2,62,0,6,50,3,3
4731,6,3,64,1,7,54,5,4
4732,6,3,67,3,7,58,6,4
4733,6,3,69,4,8,63,7,5
4734,6,3,72,4,8,68,7,5
4735,6,3,74,4,8,71,6,6
4736,5,3,75,3,7,73,6,6
4737,4,3,76,2,6,75,4,6
4738,3,2,76,0,5,76,3,6
4739,2,1,75,-2,4,79,2,5
4740,2,1,73,-2,1,80,1,4
4741,3,0,71,-3,-1,81,1,3
4742,3,-1,68,-2,-2,80,2,1
4743,4,-2,66,-1,-2,79,2,0
4744,4,-2,64,-1,-2,78,3,-1
4745,3,-2,63,0,-2,78,5,-1
4746,3,-2,62,1,-2,79,6,-1
4747,4,-1,62,1,-2,80,7,-1
4748,5,-1,62,2,-1,80,8,-1
4749,6,-1,60,2,-1,80,9,-1
4750,6,0,58,3,-1,79,9,-1
4751,6,0,55,4,-1,79,9,-1
4752,6,1,51,4,0,80,10,-1
4753,5,2,46,5,1,82,9,-1
4754,4,2,43,5,1,83,9,-1
4755,3,2,41,5,1,84,8,-1
4756,3,2,40,5,1,85,7,-1
4757,3,2,39,5,1,86,6,-1
4758,3,2,38,5,1,89,7,-1
4759,4,2,36,5,1,91,7,-1
4760,4,2,36,5,1,92,7,0
4761,3,3,36,4,2,93,7,0
4762,2,2,36,4,3,92,7,0
4763,1,2,38,2,3,91,6,-1
4764,-1,2,40,1,2,90,5,-1
4765,-2,2,40,0,2,89,4,-1
4766,-3,2,36,0,1,87,4,0
4767,-3,3,32,1,0,84,4,1
4768,-3,4,29,1,-1,80,4,2
4769,-2,4,26,2,-2,76,5,2
4770,-1,4,25,2,-2,72,6,3
4771,0,4,26,1,-1,70,6,2
4772,0,3,30,1,-1,69,6,2
4773,0,2,34,1,-1,68,5,2
4774,-1,1,36,1,-1,67,5,1
4775,-1,0,36,1,-2,64,4,0
4776,-2,-1,35,1,-2,62,3,-1
4777,-2,-2,37,1,-3,61,2,-1
4778,-2,-3,39,1,-3,60,1,-1
4779,-2,-3,40,2,-3,60,1,-1
4780,-1,-3,41,3,-3,59,1,-1
4781,-1,-2,42,4,-4,56,2,0
4782,0,-2,44,5,-4,53,4,0
4783,1,-1,46,6,-3,49,6,1
4784,2,-1,49,7,-2,46,8,1
4785,2,-1,51,8,-1,43,9,2
4786,1,0,54,8,1,40,9,3
4787,0,1,57,8,1,41,10,3
4788,0,2,60,7,2,43,10,3
4789,0,2,61,6,2,45,9,4
4790,0,3,60,6,1,46,8,4
4791,0,3,58,5,1,45,7,3
4792,0,3,58,5,0,43,6,3
4793,-1,3,60,4,-1,42,5,3
4794,-1,4,61,3,-2,39,3,2
4795,-2,4,62,2,-2,37,2,3
4796,-2,5,62,2,-2,34,1,3
4797,0,5,59,1,-1,31,0,4
4798,1,6,56,1,-1,30,-1,5
4799,2,6,55,1,-1,29,-1,5
4800,3,5,56,1,-1,30,-1,5
4801,3,3,64,1,-2,32,0,4
4802,3,2,81,1,-3,34,0,2
4803,2,-1,105,0,-4,36,1,0
4804,1,-3,133,-1,-4,39,1,-1
4805,-1,-4,160,-1,-4,43,0,-3
4806,-2,-4,178,-1,-4,45,-1,-4
4807,-3,-4,183,-2,-4,44,-2,-4
4808,-4,-3,176,-2,-3,41,-2,-4
4809,-4,-3,165,-2,-3,38,-2,-4
4810,-3,-2,154,-2,-3,37,-2,-3
4811,-2,-1,143,-2,-3,36,-2,-2
4812,-1,0,133,-1,-3,37,-2,-1
4813,-1,0,124,-1,-3,37,-2,0
4814,0,0,120,-1,-2,36,-2,0
4815,1,-1,120,-1,-2,36,-3,0
4816,1,-3,122,-2,-2,36,-3,0
4817,1,-5,123,-3,-2,35,-4,-1
4818,0,-6,123,-4,-2,33,-4,-1
4819,-1,-6,122,-4,-2,29,-4,-2
4820,-2,-7,118,-4,-3,25,-3,-3
4821,-3,-6,113,-4,-3,23,-3,-4
4822,-2,-6,106,-3,-3,22,-2,-5
4823,-2,-5,98,-1,-3,22,-2,-5
4824,-1,-4,92,0,-3,23,-2,-4
4825,0,-4,89,1,-2,23,-2,-3
4826,0,-3,91,2,-2,25,-2,-3
4827,0,-2,96,1,-3,27,-3,-2
4828,-1,-1,101,1,-3,31,-3,-1
4829,-1,1,100,0,-3,34,-4,1
4830,-2,2,89,-1,-3,35,-4,2
4831,-2,2,67,-1,-2,33,-3,3
4832,-1,3,40,-1,-2,27,-2,3
4833,-1,3,17,-2,-2,23,-1,3
4834,-1,3,3,-2,-2,22,-1,3
4835,-1,3,-5,-2,-2,23,-1,2
4836,-1,3,-7,-2,-2,26,-1,2
4837,-2,3,-7,-3,-2,28,-1,2
4838,-3,2,-7,-3,-2,30,-1,1
4839,-4,1,-7,-4,-2,30,-2,1
4840,-6,1,-7,-4,-2,29,-3,0
4841,-7,0,-7,-4,-2,27,-5,-1
4842,-8,0,-8,-4,-1,25,-7,-1
4843,-9,-1,-11,-4,-1,22,-8,-2
4844,-10,-1,-13,-4,-1,18,-9,-3
4845,-10,-2,-14,-5,0,17,-8,-4
4846,-9,-3,-12,-5,0,17,-7,-5
4847,-8,-4,-7,-4,0,18,-6,-6
4848,-6,-4,-3,-4,0,21,-5,-6
4849,-4,-4,0,-3,0,25,-4,-5
4850,-3,-4,1,-2,0,29,-3,-4
4851,-4,-3,0,-2,0,32,-3,-3
4852,-5,-3,0,-3,1,35,-4,-3
4853,-7,-2,-1,-4,0,38,-4,-3
4854,-8,-2,-1,-5,0,39,-6,-3
4855,-9,-1,-2,-5,0,40,-6,-3
