lag1_mean_0,lag1_mean_1,lag1_mean_2,lag1_mean_3,lag1_mean_4,lag1_mean_5,lag1_mean_6,lag1_mean_7,lag1_mean_d_h2h1_0,lag1_mean_d_h2h1_1,lag1_mean_d_h2h1_2,lag1_mean_d_h2h1_3,lag1_mean_d_h2h1_4,lag1_mean_d_h2h1_5,lag1_mean_d_h2h1_6,lag1_mean_d_h2h1_7,lag1_std_0,lag1_std_1,lag1_std_2,lag1_std_3,lag1_std_4,lag1_std_5,lag1_std_6,lag1_std_7,lag1_std_d_h2h1_0,lag1_std_d_h2h1_1,lag1_std_d_h2h1_2,lag1_std_d_h2h1_3,lag1_std_d_h2h1_4,lag1_std_d_h2h1_5,lag1_std_d_h2h1_6,lag1_std_d_h2h1_7,lag1_skew_0,lag1_skew_1,lag1_skew_2,lag1_skew_3,lag1_skew_4,lag1_skew_5,lag1_skew_6,lag1_skew_7,lag1_kurt_0,lag1_kurt_1,lag1_kurt_2,lag1_kurt_3,lag1_kurt_4,lag1_kurt_5,lag1_kurt_6,lag1_kurt_7,lag1_max_0,lag1_max_1,lag1_max_2,lag1_max_3,lag1_max_4,lag1_max_5,lag1_max_6,lag1_max_7,lag1_max_d_h2h1_0,lag1_max_d_h2h1_1,lag1_max_d_h2h1_2,lag1_max_d_h2h1_3,lag1_max_d_h2h1_4,lag1_max_d_h2h1_5,lag1_max_d_h2h1_6,lag1_max_d_h2h1_7,lag1_min_0,lag1_min_1,lag1_min_2,lag1_min_3,lag1_min_4,lag1_min_5,lag1_min_6,lag1_min_7,lag1_min_d_h2h1_0,lag1_min_d_h2h1_1,lag1_min_d_h2h1_2,lag1_min_d_h2h1_3,lag1_min_d_h2h1_4,lag1_min_d_h2h1_5,lag1_min_d_h2h1_6,lag1_min_d_h2h1_7,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_d_h2h1_0,mean_d_h2h1_1,mean_d_h2h1_2,mean_d_h2h1_3,mean_d_h2h1_4,mean_d_h2h1_5,mean_d_h2h1_6,mean_d_h2h1_7,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7,std_d_h2h1_0,std_d_h2h1_1,std_d_h2h1_2,std_d_h2h1_3,std_d_h2h1_4,std_d_h2h1_5,std_d_h2h1_6,std_d_h2h1_7,skew_0,skew_1,skew_2,skew_3,skew_4,skew_5,skew_6,skew_7,kurt_0,kurt_1,kurt_2,kurt_3,kurt_4,kurt_5,kurt_6,kurt_7,max_0,max_1,max_2,max_3,max_4,max_5,max_6,max_7,max_d_h2h1_0,max_d_h2h1_1,max_d_h2h1_2,max_d_h2h1_3,max_d_h2h1_4,max_d_h2h1_5,max_d_h2h1_6,max_d_h2h1_7,min_0,min_1,min_2,min_3,min_4,min_5,min_6,min_7,min_d_h2h1_0,min_d_h2h1_1,min_d_h2h1_2,min_d_h2h1_3,min_d_h2h1_4,min_d_h2h1_5,min_d_h2h1_6,min_d_h2h1_7,Label
3.786305477690205977e-04,-7.215392794010130895e-02,6.676757199833155410e-02,-1.875828200836227727e-02,-2.395809736143441823e-02,4.217779646984912839e-02,-8.375137064725823172e-03,-6.458838720104040365e-02,3.504282906326566804e-02,2.002575982480117034e-01,-6.987598710250562950e-02,-6.110350070850367743e-04,-3.460624846068838939e-03,-1.678129099175630634e-01,5.261583787563200998e-02,1.868718213073382872e-01,2.096375039618925573e+00,5.312118021645833466e+00,6.496642425517963559e+00,2.292781183046846749e+00,6.707362129453925625e+00,5.433112060857194336e+00,1.994541551134028756e+00,5.810021578365919481e+00,-1.143501669281125732e+00,-7.887449379137967398e-01,-7.145075487759466881e-02,-5.990602977031103116e-01,1.212066374637736033e+00,-2.165760702631459367e+00,-8.786591720022707275e-01,8.117123093947897772e-01,3.016955040671651100e-01,-3.336943337167954521e-02,-2.182202179281442916e-02,9.663662789809482345e-02,3.472144247775660157e-03,-1.323515283500733587e-02,-4.337100146476585011e-02,8.637873751116669635e-03,5.854669976112130136e-01,-6.028748248829223222e-01,-8.879717500020154475e-01,-3.570755329733366068e-01,-8.327349476031975506e-01,2.788559000022203804e-01,2.728679853371529518e-01,-8.209417732173687199e-01,7.357746911857532268e+00,1.328752731640869378e+01,1.647932701266590172e+01,6.147463516940931960e+00,1.529438963150840003e+01,1.637064464380637219e+01,6.304305821576177138e+00,1.312394704449500971e+01,-4.011733705494814117e+00,-3.263470099535938473e+00,-4.272057940160451039e+00,-8.632278157092061477e-01,4.003667591154350447e+00,-5.490603675582168108e+00,-2.745931742578721746e+00,6.804594063195192888e-01,-5.566608226326198228e+00,-1.428542780967045545e+01,-1.570276047346981940e+01,-5.370152584349365377e+00,-1.547563134257684148e+01,-1.567476139037662541e+01,-4.992121439849962705e+00,-1.282269747728369857e+01,1.987565308671276121e+00,3.742082582266894164e+00,3.211708643225936299e+00,8.656892721478408603e-01,-2.352147384701838817e+00,5.548437800262833619e+00,1.515019397903571985e-02,-8.030752441095128091e-01,3.946458784722647883e-02,-3.830345990065128770e-02,1.863180405493466280e-02,4.567360572226055598e-02,-1.032035012928118889e-01,-2.091848133586116446e-02,4.401473853381517726e-02,-5.664166216364965867e-02,-8.011704393405379154e-02,-2.560658374436887708e-01,-2.920043400511098119e-01,-1.154590037742872360e-01,-1.909922938912791412e-01,-7.558716935124558389e-02,-9.722008172560872574e-02,-2.822900561104559891e-01,2.084772911217552593e+00,7.028937127620506153e+00,7.606871798691445363e+00,2.314309238769279187e+00,9.818813519578450055e+00,4.509097147661194072e+00,1.823986895283745691e+00,8.570805674701258425e+00,8.167682163341265511e-01,3.631355953424477256e+00,2.076674870782461824e+00,4.379846881642599499e-01,4.355895462430389387e+00,5.428972297225094223e-01,7.689364512802792095e-01,4.060914340551796897e+00,2.955562125453684366e-02,1.505109689229836012e-02,-1.694325896062391645e-02,-6.509422933573529024e-02,2.681149269104516827e-02,9.578753547691571529e-03,-3.417212770970959584e-03,1.843710423477818924e-02,-1.109316245669278445e-01,4.072088040302013212e-03,-2.689521559704131093e-01,1.692112373108929368e-01,-6.856550620747317026e-01,7.520886943926985424e-01,3.392782909310807504e-01,-2.764205432667727891e-01,6.055586154550545608e+00,1.904499433988754831e+01,2.095237186776323668e+01,6.579200450933055500e+00,2.200912089567295737e+01,1.308181813958348805e+01,5.073117853734643745e+00,2.326881278646870754e+01,2.518686277420911335e+00,9.103097406118331847e+00,9.242628506751021433e+00,1.050066931848153473e+00,6.366782504958713673e+00,1.653835809900062515e+00,2.370594869869577792e-01,1.007226248486903231e+01,-5.415138092364229827e+00,-1.843940627133113352e+01,-2.212640753684245709e+01,-6.893853774537251233e+00,-2.169562367538647507e+01,-1.487637420126608667e+01,-5.053552226381714085e+00,-2.185956097962629485e+01,-1.739050365640355089e+00,-7.856374314118946600e+00,-1.021442359995683269e+01,-2.220540255145708741e+00,-6.228572490081068835e+00,-4.403641694762878700e+00,-1.410563826606747728e+00,-8.782168464229576088e+00,0.000000000000000000e+00
3.946458784722647883e-02,-3.830345990065128770e-02,1.863180405493466280e-02,4.567360572226055598e-02,-1.032035012928118889e-01,-2.091848133586116446e-02,4.401473853381517726e-02,-5.664166216364965867e-02,-8.011704393405379154e-02,-2.560658374436887708e-01,-2.920043400511098119e-01,-1.154590037742872360e-01,-1.909922938912791412e-01,-7.558716935124558389e-02,-9.722008172560872574e-02,-2.822900561104559891e-01,2.084772911217552593e+00,7.028937127620506153e+00,7.606871798691445363e+00,2.314309238769279187e+00,9.818813519578450055e+00,4.509097147661194072e+00,1.823986895283745691e+00,8.570805674701258425e+00,8.167682163341265511e-01,3.631355953424477256e+00,2.076674870782461824e+00,4.379846881642599499e-01,4.355895462430389387e+00,5.428972297225094223e-01,7.689364512802792095e-01,4.060914340551796897e+00,2.955562125453684366e-02,1.505109689229836012e-02,-1.694325896062391645e-02,-6.509422933573529024e-02,2.681149269104516827e-02,9.578753547691571529e-03,-3.417212770970959584e-03,1.843710423477818924e-02,-1.109316245669278445e-01,4.072088040302013212e-03,-2.689521559704131093e-01,1.692112373108929368e-01,-6.856550620747317026e-01,7.520886943926985424e-01,3.392782909310807504e-01,-2.764205432667727891e-01,6.055586154550545608e+00,1.904499433988754831e+01,2.095237186776323668e+01,6.579200450933055500e+00,2.200912089567295737e+01,1.308181813958348805e+01,5.073117853734643745e+00,2.326881278646870754e+01,2.518686277420911335e+00,9.103097406118331847e+00,9.242628506751021433e+00,1.050066931848153473e+00,6.366782504958713673e+00,1.653835809900062515e+00,2.370594869869577792e-01,1.007226248486903231e+01,-5.415138092364229827e+00,-1.843940627133113352e+01,-2.212640753684245709e+01,-6.893853774537251233e+00,-2.169562367538647507e+01,-1.487637420126608667e+01,-5.053552226381714085e+00,-2.185956097962629485e+01,-1.739050365640355089e+00,-7.856374314118946600e+00,-1.021442359995683269e+01,-2.220540255145708741e+00,-6.228572490081068835e+00,-4.403641694762878700e+00,-1.410563826606747728e+00,-8.782168464229576088e+00,8.704271428400861196e-03,-7.603487603354740221e-02,-5.783035808734264538e-02,-2.031868822616254844e-02,-1.007430356034617752e-01,-2.274910038667771195e-02,-1.022082927020511421e-02,-8.338989389550090225e-02,6.074655854945049116e-02,2.981716199920763644e-01,4.676828864161934884e-01,6.283583934559477946e-02,5.723900295439583452e-01,2.734576796644260233e-01,7.854131090549826277e-02,4.919709040764753682e-01,2.041945006968438836e+00,7.103872682638288971e+00,6.540264103786053163e+00,2.163455812852808080e+00,9.344629765767129115e+00,4.556714459748504531e+00,1.917443846653174022e+00,8.666939621907729929e+00,-9.243354045778779948e-01,-3.477229130426518822e+00,-5.645669739924027652e+00,-8.874454794409594172e-01,-6.166964417055560865e+00,-7.830386903875590221e-01,-5.389244286395196148e-01,-4.022920197680742049e+00,4.825559468343604275e-02,1.494876321941873698e-02,-6.048238129316794304e-03,-5.712040182975345465e-02,1.605963907438908225e-02,-2.306613942118950020e-03,-3.547433067227914044e-02,9.167482424636464247e-03,1.487967398646423689e-01,2.207746534163801400e-02,1.348318499735909448e+00,6.126379558854848639e-01,-3.966068860678864105e-01,3.200275000319745544e-01,-2.999615460361422237e-01,-2.577581145559504350e-01,6.055540881719184476e+00,1.901215946350502506e+01,2.117735890588402370e+01,6.635446244839878993e+00,2.220747986540986219e+01,1.313273500833406437e+01,5.102223578533657822e+00,2.346176421915735233e+01,-2.262042159856705315e+00,-6.308442751958068584e+00,-1.180734222597066108e+01,-2.363321772387247499e+00,-1.053414809297371590e+01,-5.075349795231277383e+00,-1.788020407036461812e+00,-7.903204164957896793e+00,-5.357523684222551097e+00,-1.833170676206215788e+01,-2.224038781321078417e+01,-7.006656293399928792e+00,-2.177821084373931271e+01,-1.505964088737215967e+01,-5.117643446751209524e+00,-2.193894595608485076e+01,9.882846560000162484e-01,4.364409417715748418e+00,1.606345350910655867e+01,2.682512919929248341e+00,9.175198080467970030e+00,6.826698752833582517e+00,1.845226750803544480e+00,5.480390203621205103e+00,0.000000000000000000e+00
8.704271428400861196e-03,-7.603487603354740221e-02,-5.783035808734264538e-02,-2.031868822616254844e-02,-1.007430356034617752e-01,-2.274910038667771195e-02,-1.022082927020511421e-02,-8.338989389550090225e-02,6.074655854945049116e-02,2.981716199920763644e-01,4.676828864161934884e-01,6.283583934559477946e-02,5.723900295439583452e-01,2.734576796644260233e-01,7.854131090549826277e-02,4.919709040764753682e-01,2.041945006968438836e+00,7.103872682638288971e+00,6.540264103786053163e+00,2.163455812852808080e+00,9.344629765767129115e+00,4.556714459748504531e+00,1.917443846653174022e+00,8.666939621907729929e+00,-9.243354045778779948e-01,-3.477229130426518822e+00,-5.645669739924027652e+00,-8.874454794409594172e-01,-6.166964417055560865e+00,-7.830386903875590221e-01,-5.389244286395196148e-01,-4.022920197680742049e+00,4.825559468343604275e-02,1.494876321941873698e-02,-6.048238129316794304e-03,-5.712040182975345465e-02,1.605963907438908225e-02,-2.306613942118950020e-03,-3.547433067227914044e-02,9.167482424636464247e-03,1.487967398646423689e-01,2.207746534163801400e-02,1.348318499735909448e+00,6.126379558854848639e-01,-3.966068860678864105e-01,3.200275000319745544e-01,-2.999615460361422237e-01,-2.577581145559504350e-01,6.055540881719184476e+00,1.901215946350502506e+01,2.117735890588402370e+01,6.635446244839878993e+00,2.220747986540986219e+01,1.313273500833406437e+01,5.102223578533657822e+00,2.346176421915735233e+01,-2.262042159856705315e+00,-6.308442751958068584e+00,-1.180734222597066108e+01,-2.363321772387247499e+00,-1.053414809297371590e+01,-5.075349795231277383e+00,-1.788020407036461812e+00,-7.903204164957896793e+00,-5.357523684222551097e+00,-1.833170676206215788e+01,-2.224038781321078417e+01,-7.006656293399928792e+00,-2.177821084373931271e+01,-1.505964088737215967e+01,-5.117643446751209524e+00,-2.193894595608485076e+01,9.882846560000162484e-01,4.364409417715748418e+00,1.606345350910655867e+01,2.682512919929248341e+00,9.175198080467970030e+00,6.826698752833582517e+00,1.845226750803544480e+00,5.480390203621205103e+00,4.152220872374485366e-02,-1.239303733472426998e-02,4.522284296753263655e-02,9.157126491190119635e-03,6.851522215714353492e-02,5.022071074332815771e-02,4.193795739274246148e-02,4.103859352458201493e-02,-8.232736773779762707e-02,-3.482429394360205821e-01,-4.228123460236439257e-01,-8.076530244209166598e-02,-5.917091817750005367e-01,-4.076090434356253178e-01,-1.260810149835279725e-01,-6.354090595008777820e-01,1.613582184845117728e+00,5.228182422844280808e+00,5.579937097955817826e+00,1.850920968651820431e+00,5.167907120611919147e+00,6.372091179823821783e+00,1.683303268765249827e+00,5.961950767147564889e+00,5.838524320485816155e-02,-3.666030356267144796e-01,3.765945595302829574e+00,4.741521129459544959e-01,-1.893489969204348533e+00,3.312839211935424188e+00,-1.857817420157075183e-01,-1.680764860204830846e+00,9.810689237367013760e-02,6.439314238587978169e-03,4.633430901834110355e-02,-2.235184121091811360e-02,1.002161534661361458e-01,-8.560761760759911729e-03,1.976440376549355726e-01,-3.384999388507938141e-03,-9.308502361714321438e-02,-6.178734337877105354e-01,-9.097049358120035123e-02,8.355112222397718114e-01,-1.052941492078249830e-01,-9.113130944198721828e-01,-5.280573963386929748e-01,-2.214808453629064644e-01,4.162897077078424601e+00,1.266608711647928054e+01,1.527546736679196471e+01,6.350787437619786147e+00,1.341112187042477188e+01,1.365265083058485729e+01,4.632917428408626748e+00,1.432430235287448106e+01,-8.359860471457203346e-02,-2.594518288248153226e-01,3.856583104169139631e+00,2.139856429046005815e+00,2.802102961772039436e-01,3.392827875540630700e+00,-7.557550415384004516e-01,-1.283392984331165110e+00,-4.339694651386722946e+00,-1.310082893485927791e+01,-1.532286982126566066e+01,-5.509700605492939829e+00,-1.232849992953100227e+01,-1.285895492076739544e+01,-3.373808007320437063e+00,-1.606829434111712018e+01,8.383958293307571807e-01,2.843473655526787880e+00,-8.496368912115006111e+00,-1.253556039698721314e+00,1.207719845148346849e+00,-4.060369220586116157e+00,-2.096877264804315466e-01,2.073839963056816060e+00,0.000000000000000000e+00
4.152220872374485366e-02,-1.239303733472426998e-02,4.522284296753263655e-02,9.157126491190119635e-03,6.851522215714353492e-02,5.022071074332815771e-02,4.193795739274246148e-02,4.103859352458201493e-02,-8.232736773779762707e-02,-3.482429394360205821e-01,-4.228123460236439257e-01,-8.076530244209166598e-02,-5.917091817750005367e-01,-4.076090434356253178e-01,-1.260810149835279725e-01,-6.354090595008777820e-01,1.613582184845117728e+00,5.228182422844280808e+00,5.579937097955817826e+00,1.850920968651820431e+00,5.167907120611919147e+00,6.372091179823821783e+00,1.683303268765249827e+00,5.961950767147564889e+00,5.838524320485816155e-02,-3.666030356267144796e-01,3.765945595302829574e+00,4.741521129459544959e-01,-1.893489969204348533e+00,3.312839211935424188e+00,-1.857817420157075183e-01,-1.680764860204830846e+00,9.810689237367013760e-02,6.439314238587978169e-03,4.633430901834110355e-02,-2.235184121091811360e-02,1.002161534661361458e-01,-8.560761760759911729e-03,1.976440376549355726e-01,-3.384999388507938141e-03,-9.308502361714321438e-02,-6.178734337877105354e-01,-9.097049358120035123e-02,8.355112222397718114e-01,-1.052941492078249830e-01,-9.113130944198721828e-01,-5.280573963386929748e-01,-2.214808453629064644e-01,4.162897077078424601e+00,1.266608711647928054e+01,1.527546736679196471e+01,6.350787437619786147e+00,1.341112187042477188e+01,1.365265083058485729e+01,4.632917428408626748e+00,1.432430235287448106e+01,-8.359860471457203346e-02,-2.594518288248153226e-01,3.856583104169139631e+00,2.139856429046005815e+00,2.802102961772039436e-01,3.392827875540630700e+00,-7.557550415384004516e-01,-1.283392984331165110e+00,-4.339694651386722946e+00,-1.310082893485927791e+01,-1.532286982126566066e+01,-5.509700605492939829e+00,-1.232849992953100227e+01,-1.285895492076739544e+01,-3.373808007320437063e+00,-1.606829434111712018e+01,8.383958293307571807e-01,2.843473655526787880e+00,-8.496368912115006111e+00,-1.253556039698721314e+00,1.207719845148346849e+00,-4.060369220586116157e+00,-2.096877264804315466e-01,2.073839963056816060e+00,6.129457014712915396e-03,-1.599773125943363961e-01,-8.901833770368877685e-02,6.720078531337687379e-03,-1.291281907698448861e-01,-1.880942259023714869e-01,7.203472047230228235e-03,-1.982548391407888411e-01,-6.708786686615401951e-02,5.005988509511901663e-01,4.988891079967047171e-01,8.356248413972649711e-03,5.295948489411068660e-01,3.442309741865778872e-01,-4.441162515928688548e-02,5.033667222223002780e-01,1.953634535364694225e+00,8.201940854520831437e+00,8.696413193482893433e+00,3.234757573705491662e+00,8.771300758106697515e+00,1.018633963449601332e+01,2.370760167025981247e+00,9.430677906105001895e+00,5.546033917751869158e-01,4.792517470938218338e+00,2.730357784722031056e+00,1.946751770607740628e+00,6.833957969542464816e+00,3.909182922832881601e+00,1.288210650469763685e+00,6.775201012983691484e+00,1.430208956144683741e-01,4.289481348638722602e-02,3.276091962020877268e-02,1.945944510533543365e-02,3.657346814778771743e-02,5.647947190880257123e-02,1.408304898380216830e-01,3.671838373301477415e-02,1.134735098810738307e+00,-1.352303084943344835e-01,-3.387793891018353598e-01,2.682939797563177464e+00,3.392887348661086655e-01,-5.234369776617318060e-01,6.272411673710864832e-01,1.577112114996860548e+00,7.242242518682352248e+00,2.300860545641749511e+01,2.603200121085614782e+01,1.286496598935594449e+01,2.635318035904273160e+01,2.631486653321733726e+01,8.107705785481595484e+00,3.309585630599660533e+01,3.086434208905022736e+00,1.073651528425209101e+01,1.182445255070120815e+01,6.397414778273584623e+00,1.225857527953999515e+01,9.868235209815313880e+00,3.970059606424348075e+00,1.922699915927664449e+01,-5.720280442400370369e+00,-2.106108019219876226e+01,-2.368942083608633453e+01,-1.184365042191009643e+01,-2.424523699837388691e+01,-2.575686063870752207e+01,-6.669286416656207805e+00,-3.055788268235029292e+01,-2.095149810567606519e+00,-7.089271703791357737e+00,-9.972969003623633810e+00,-6.259779062575767661e+00,-8.041986292094392752e+00,-1.228601602134667914e+01,-3.259697800114674582e+00,-1.424328169870538829e+01,0.000000000000000000e+00
6.129457014712915396e-03,-1.599773125943363961e-01,-8.901833770368877685e-02,6.720078531337687379e-03,-1.291281907698448861e-01,-1.880942259023714869e-01,7.203472047230228235e-03,-1.982548391407888411e-01,-6.708786686615401951e-02,5.005988509511901663e-01,4.988891079967047171e-01,8.356248413972649711e-03,5.295948489411068660e-01,3.442309741865778872e-01,-4.441162515928688548e-02,5.033667222223002780e-01,1.953634535364694225e+00,8.201940854520831437e+00,8.696413193482893433e+00,3.234757573705491662e+00,8.771300758106697515e+00,1.018633963449601332e+01,2.370760167025981247e+00,9.430677906105001895e+00,5.546033917751869158e-01,4.792517470938218338e+00,2.730357784722031056e+00,1.946751770607740628e+00,6.833957969542464816e+00,3.909182922832881601e+00,1.288210650469763685e+00,6.775201012983691484e+00,1.430208956144683741e-01,4.289481348638722602e-02,3.276091962020877268e-02,1.945944510533543365e-02,3.657346814778771743e-02,5.647947190880257123e-02,1.408304898380216830e-01,3.671838373301477415e-02,1.134735098810738307e+00,-1.352303084943344835e-01,-3.387793891018353598e-01,2.682939797563177464e+00,3.392887348661086655e-01,-5.234369776617318060e-01,6.272411673710864832e-01,1.577112114996860548e+00,7.242242518682352248e+00,2.300860545641749511e+01,2.603200121085614782e+01,1.286496598935594449e+01,2.635318035904273160e+01,2.631486653321733726e+01,8.107705785481595484e+00,3.309585630599660533e+01,3.086434208905022736e+00,1.073651528425209101e+01,1.182445255070120815e+01,6.397414778273584623e+00,1.225857527953999515e+01,9.868235209815313880e+00,3.970059606424348075e+00,1.922699915927664449e+01,-5.720280442400370369e+00,-2.106108019219876226e+01,-2.368942083608633453e+01,-1.184365042191009643e+01,-2.424523699837388691e+01,-2.575686063870752207e+01,-6.669286416656207805e+00,-3.055788268235029292e+01,-2.095149810567606519e+00,-7.089271703791357737e+00,-9.972969003623633810e+00,-6.259779062575767661e+00,-8.041986292094392752e+00,-1.228601602134667914e+01,-3.259697800114674582e+00,-1.424328169870538829e+01,-2.378742946766379887e-02,1.589408040947929979e-01,1.709381862649958228e-01,-2.064900690843465142e-02,2.211172859475340202e-01,8.368885043411931901e-02,-3.586853892788907650e-02,1.582224444076116010e-01,1.926310407967261051e-01,3.515124960533565490e-01,6.339437342830542277e-02,4.073596227467537328e-02,2.047136182288229467e-01,4.654451576896559972e-01,1.314444245535485722e-01,4.862231918386104024e-01,2.625970016000589879e+00,8.913796728998644170e+00,9.670775696293068435e+00,3.727464102999487494e+00,1.004546496048295445e+01,1.159451895854874515e+01,3.058551026796155536e+00,9.699317105667475403e+00,5.378409313690197813e-01,-2.941248345430772737e+00,-1.075981875633983620e+00,-7.543298222662668806e-01,-3.333053616709355182e+00,-8.233683181536477491e-01,1.407044094138494295e-01,-5.919548612275408850e+00,1.944061109768230045e-01,-4.514882188464371116e-02,-4.636708312347304073e-02,1.212336424657951550e-01,-5.381681145283316592e-02,-2.215828156775050128e-02,1.740080763846486023e-01,-5.094753856655945268e-02,5.404597281591438929e-02,-5.764392807387777040e-01,-6.432626086369137575e-01,8.382685642681320104e-01,-6.372230020453990562e-01,-7.313622516826070452e-01,-3.289035292757236384e-01,1.199920684719874231e+00,7.813435998190588094e+00,2.321790218212242252e+01,2.603942250649472001e+01,1.288068064759273312e+01,2.642872936479240664e+01,2.651156792468432499e+01,8.110283365376167453e+00,3.327369999854869320e+01,5.813878579523867884e-01,-5.650198607221511793e+00,-6.969799810520942884e+00,-4.686143648532210548e+00,-1.010904773597182071e+01,-2.737293337239766089e+00,-1.498544268702399762e-01,-1.744600739150740054e+01,-6.480628187179695132e+00,-2.107043510611456227e+01,-2.360960447654462158e+01,-1.174460531762074211e+01,-2.436352365352968263e+01,-2.562044963448023083e+01,-6.941483994026753201e+00,-3.075162053176911314e+01,-6.149426617083282309e-01,3.796212822094034323e+00,5.828807339051689240e+00,4.613679648584700033e+00,4.625193485611319488e+00,9.384558139188570181e-01,6.539431094833680902e-02,1.496342960859784554e+01,0.000000000000000000e+00
-2.378742946766379887e-02,1.589408040947929979e-01,1.709381862649958228e-01,-2.064900690843465142e-02,2.211172859475340202e-01,8.368885043411931901e-02,-3.586853892788907650e-02,1.582224444076116010e-01,1.926310407967261051e-01,3.515124960533565490e-01,6.339437342830542277e-02,4.073596227467537328e-02,2.047136182288229467e-01,4.654451576896559972e-01,1.314444245535485722e-01,4.862231918386104024e-01,2.625970016000589879e+00,8.913796728998644170e+00,9.670775696293068435e+00,3.727464102999487494e+00,1.004546496048295445e+01,1.159451895854874515e+01,3.058551026796155536e+00,9.699317105667475403e+00,5.378409313690197813e-01,-2.941248345430772737e+00,-1.075981875633983620e+00,-7.543298222662668806e-01,-3.333053616709355182e+00,-8.233683181536477491e-01,1.407044094138494295e-01,-5.919548612275408850e+00,1.944061109768230045e-01,-4.514882188464371116e-02,-4.636708312347304073e-02,1.212336424657951550e-01,-5.381681145283316592e-02,-2.215828156775050128e-02,1.740080763846486023e-01,-5.094753856655945268e-02,5.404597281591438929e-02,-5.764392807387777040e-01,-6.432626086369137575e-01,8.382685642681320104e-01,-6.372230020453990562e-01,-7.313622516826070452e-01,-3.289035292757236384e-01,1.199920684719874231e+00,7.813435998190588094e+00,2.321790218212242252e+01,2.603942250649472001e+01,1.288068064759273312e+01,2.642872936479240664e+01,2.651156792468432499e+01,8.110283365376167453e+00,3.327369999854869320e+01,5.813878579523867884e-01,-5.650198607221511793e+00,-6.969799810520942884e+00,-4.686143648532210548e+00,-1.010904773597182071e+01,-2.737293337239766089e+00,-1.498544268702399762e-01,-1.744600739150740054e+01,-6.480628187179695132e+00,-2.107043510611456227e+01,-2.360960447654462158e+01,-1.174460531762074211e+01,-2.436352365352968263e+01,-2.562044963448023083e+01,-6.941483994026753201e+00,-3.075162053176911314e+01,-6.149426617083282309e-01,3.796212822094034323e+00,5.828807339051689240e+00,4.613679648584700033e+00,4.625193485611319488e+00,9.384558139188570181e-01,6.539431094833680902e-02,1.496342960859784554e+01,4.111461560844906216e-02,4.980280915718082041e-02,-2.476806632713180606e-02,8.047712986865178169e-04,6.473600344812468002e-03,7.255359798040869612e-02,1.545602430474414361e-02,8.846581385664334385e-02,-8.182171726849492288e-02,-5.385200866046933044e-01,-4.006133413233971541e-01,-7.966776308229034376e-02,-6.619504483466512879e-01,-1.504272646599772167e-01,-3.430799987619842506e-02,-7.089724967923110022e-01,2.549969600519804036e+00,5.672383490006655649e+00,9.109190569160787732e+00,3.141946459239872258e+00,7.484883116872610209e+00,9.238726372457632507e+00,2.740392889251419994e+00,5.754241626945752586e+00,-7.614320505023361996e-01,-3.085515095395508389e+00,-2.233801562960913145e-02,-7.292982711098412452e-01,-1.052755722050050302e+00,-4.210521166134252979e+00,-9.358601824302335004e-01,-5.670530475477413290e-01,1.839663915250764614e-01,9.183375790744153014e-03,2.028666143109121231e-02,1.875525606083703056e-01,-1.464348986230932549e-02,-2.012182713241909490e-02,1.710950682537479284e-01,4.571218512228986119e-02,-2.484093719435196412e-01,-1.674674086613636703e-02,-7.483542229834529991e-01,-5.328229379134645782e-01,-2.648419376498192257e-01,-3.281563105747116182e-01,-2.647374437424665494e-01,2.820479316910300405e-01,7.777371764775941720e+00,1.606732433247136882e+01,2.052279662429158691e+01,8.257253230467931360e+00,2.008575956941350782e+01,2.400360790776397479e+01,8.003781876014459229e+00,1.668995762945812800e+01,-3.156088414764027128e+00,-5.467895056375718710e+00,-4.855489715750742619e-01,-3.156655560950295758e+00,-3.360031687924053045e+00,-9.087635880594200799e+00,-3.184823087713979817e+00,-9.725694295157794045e-01,-6.351767459905610202e+00,-1.483352499499772215e+01,-2.086422360792530384e+01,-7.208839364344766132e+00,-1.863785117432614058e+01,-2.666812471740880142e+01,-6.900703397090033775e+00,-1.527248580389509769e+01,1.467662725017021330e+00,4.736910452699444107e+00,-1.322103056355967254e+00,9.453224818940189067e-01,4.413272744951513005e-02,1.161795986653157797e+01,2.161103651460862807e+00,7.499244608224273634e-01,0.000000000000000000e+00
